2017-01-07 16:00:00 0.0 -7.5 997.5 70.56 6.0
2017-01-07 17:00:00 0.0 -7.1 997.9 67.75 5.0
2017-01-07 18:00:00 0.0 -7.3 997.8 67.34 4.3
2017-01-07 19:00:00 0.0 -7.5 998.6 70.32 4.5
2017-01-07 20:00:00 0.0 -8.1 999.1 69.73 5.2
2017-01-07 21:00:00 0.0 -8.6 999.3 66.08 5.8
2017-01-07 22:00:00 0.0 -9.0 1000.2 83.7 5.6
2017-01-07 23:00:00 0.0 -9.1 1000.7 88.2 5.1
2017-01-08 00:00:00 0.0 -9.4 1001.1 87.2 5.5
2017-01-08 01:00:00 0.0 -9.2 1001.5 88.2 6.0
2017-01-08 02:00:00 0.0 -9.6 1002.0 87.6 5.0
2017-01-08 03:00:00 0.0 -9.4 1002.6 85.9 3.8
2017-01-08 04:00:00 0.0 -10.3 1003.0 85.0 3.2
2017-01-08 05:00:00 0.0 -9.6 1003.1 83.9 3.3
2017-01-08 06:00:00 0.0 -10.1 1002.8 83.9 2.2
2017-01-08 07:00:00 0.0 -10.3 1004.0 80.4 1.5
2017-01-08 08:00:00 0.0 -9.5 1003.7 75.95 1.8
2017-01-08 09:00:00 0.0 -9.6 1003.6 74.26 2.0
2017-01-08 10:00:00 0.0 -10.8 1003.9 69.58 2.2
2017-01-08 11:00:00 0.0 -11.1 1004.1 66.13 2.1
2017-01-08 12:00:00 0.0 -11.4 1004.2 63.78 2.0
2017-01-08 13:00:00 0.0 -11.7 1003.8 61.95 1.6
2017-01-08 14:00:00 0.0 -11.9 1003.1 65.75 0.9
2017-01-08 15:00:00 0.0 -11.5 1002.6 59.63 1.0
2017-01-08 16:00:00 0.0 -11.4 1002.9 58.31 0.9
2017-01-08 17:00:00 0.0 -10.8 1003.2 60.04 0.7
2017-01-08 18:00:00 0.0 -10.6 1002.0 66.31 0.5
2017-01-08 19:00:00 0.0 -10.2 1001.7 66.55 1.0
2017-01-08 20:00:00 0.0 -10.4 1002.6 62.74 1.7
2017-01-08 21:00:00 0.0 -10.7 1001.2 65.08 2.3
2017-01-08 22:00:00 0.0 -10.4 1001.8 64.97 1.8
2017-01-08 23:00:00 0.0 -10.3 1001.7 69.81 1.5
2017-01-09 00:00:00 0.0 -9.9 1001.6 66.74 1.8
2017-01-09 01:00:00 0.0 -10.4 1001.8 68.55 2.8
2017-01-09 02:00:00 0.0 -10.2 1001.6 68.19 2.6
2017-01-09 03:00:00 0.0 -10.2 1001.4 67.69 2.8
2017-01-09 04:00:00 0.0 -10.2 1001.2 70.23 2.7
2017-01-09 05:00:00 0.0 -10.3 1001.5 67.64 3.2
2017-01-09 06:00:00 0.0 -10.3 1001.6 67.2 2.4
2017-01-09 07:00:00 0.0 -11.0 1001.9 63.77 2.2
2017-01-09 08:00:00 0.0 -11.2 1001.7 61.64 4.5
2017-01-09 09:00:00 0.0 -11.0 1001.2 54.75 4.7
2017-01-09 10:00:00 0.0 -10.8 1000.9 57.01 4.6
2017-01-09 11:00:00 0.0 -11.0 1000.9 64.57 3.9
2017-01-09 12:00:00 0.0 -11.1 1000.9 60.06 4.0
2017-01-09 13:00:00 0.0 -10.9 1000.5 58.25 4.6
2017-01-09 14:00:00 0.0 -11.0 999.6 59.24 5.0
2017-01-09 15:00:00 0.0 -10.8 999.4 59.45 5.2
2017-01-09 16:00:00 0.0 -11.2 998.9 61.97 4.2
2017-01-09 17:00:00 0.0 -11.4 998.8 60.21 3.4
2017-01-09 18:00:00 0.0 -11.1 999.1 62.2 3.2
2017-01-09 19:00:00 0.0 -10.7 999.0 64.73 2.5
2017-01-09 20:00:00 0.0 -10.8 998.5 68.21 2.5
2017-01-09 21:00:00 0.0 -11.4 998.6 73.38 4.0
2017-01-09 22:00:00 0.0 -10.7 998.9 79.16 3.6
2017-01-09 23:00:00 0.0 -10.6 998.0 78.96 3.6
2017-01-10 00:00:00 0.0 -10.7 998.1 74.57 3.3
2017-01-10 01:00:00 0.0 -10.7 997.8 74.39 3.7
2017-01-10 02:00:00 0.0 -10.9 997.5 74.95 3.0
2017-01-10 03:00:00 0.0 -11.2 997.9 77.53 2.5
2017-01-10 04:00:00 0.0 -11.8 998.2 79.85 1.9
2017-01-10 05:00:00 0.0 -12.3 998.3 78.55 0.9
2017-01-10 06:00:00 0.0 -12.0 998.5 75.17 0.6
2017-01-10 07:00:00 0.1 -12.3 998.8 85.3 0.9
2017-01-10 08:00:00 0.1 -12.2 998.6 84.3 0.7
2017-01-10 09:00:00 0.0 -12.6 998.2 73.34 1.8
2017-01-10 10:00:00 0.0 -11.8 998.7 74.45 1.8
2017-01-10 11:00:00 0.0 -11.4 999.8 81.8 1.4
2017-01-10 12:00:00 0.0 -11.2 999.0 73.11 1.3
2017-01-10 13:00:00 0.0 -10.9 999.7 75.16 0.9
2017-01-10 14:00:00 0.0 -11.1 999.9 71.75 0.9
2017-01-10 15:00:00 0.0 -10.8 1000.4 75.75 0.7
2017-01-10 16:00:00 0.0 -10.9 1002.3 77.81 1.4
2017-01-10 17:00:00 0.0 -10.5 1002.7 79.84 1.9
2017-01-10 18:00:00 0.0 -10.5 1004.0 81.6 2.1
2017-01-10 19:00:00 0.0 -10.5 1004.1 79.47 2.4
2017-01-10 20:00:00 0.0 -10.3 1004.8 76.55 2.8
2017-01-10 21:00:00 0.0 -10.2 1005.9 75.58 3.1
2017-01-10 22:00:00 0.0 -10.2 1005.5 76.59 2.7
2017-01-10 23:00:00 0.0 -10.5 1007.4 78.18 2.9
2017-01-11 00:00:00 0.0 -10.4 1007.8 80.4 3.2
2017-01-11 01:00:00 0.0 -10.8 1007.6 74.02 4.0
2017-01-11 02:00:00 0.0 -10.4 1008.4 75.96 4.0
2017-01-11 03:00:00 0.0 -10.7 1008.9 74.65 3.1
2017-01-11 04:00:00 0.0 -10.3 1010.1 75.07 1.8
2017-01-11 05:00:00 0.0 -11.4 1010.7 73.52 3.3
2017-01-11 06:00:00 0.0 -11.8 1011.5 73.62 2.8
2017-01-11 07:00:00 0.0 -12.1 1012.0 71.72 2.5
2017-01-11 08:00:00 0.0 -12.7 1012.2 70.53 2.0
2017-01-11 09:00:00 0.0 -12.5 1013.2 70.31 1.0
2017-01-11 10:00:00 0.0 -12.4 1012.5 69.42 0.2
2017-01-11 11:00:00 0.0 -12.4 1014.6 71.78 0.3
2017-01-11 12:00:00 0.0 -11.9 1014.8 68.91 0.5
2017-01-11 13:00:00 0.0 -11.7 1016.3 69.09 0.8
2017-01-11 14:00:00 0.0 -11.4 1015.8 75.06 1.0
2017-01-11 15:00:00 0.0 -11.3 1015.9 74.02 1.2
2017-01-11 16:00:00 0.6 -11.3 1017.9 81.4 0.9
2017-01-11 17:00:00 0.2 -11.6 1018.0 84.4 1.3
2017-01-11 18:00:00 0.0 -12.7 1018.7 86.1 0.8
2017-01-11 19:00:00 0.0 -14.2 1019.1 84.8 0.7
2017-01-11 20:00:00 0.1 -14.8 1019.6 90.5 1.4
2017-01-11 21:00:00 0.0 -14.8 1019.9 87.0 1.8
2017-01-11 22:00:00 0.0 -14.3 1020.7 87.2 3.0
2017-01-11 23:00:00 0.0 -13.9 1020.0 87.3 3.2
2017-01-12 00:00:00 0.0 -13.8 1020.1 80.0 3.0
2017-01-12 01:00:00 0.0 -13.4 1020.1 74.62 3.2
2017-01-12 02:00:00 0.0 -13.5 1019.3 79.17 3.0
2017-01-12 03:00:00 0.0 -12.9 1019.9 81.6 2.8
2017-01-12 04:00:00 0.3 -12.6 1017.9 85.6 2.3
2017-01-12 05:00:00 0.0 -12.3 1017.2 65.76 3.2
2017-01-12 06:00:00 0.1 -10.2 1016.1 64.46 4.0
2017-01-12 07:00:00 0.1 -9.1 1014.7 74.59 4.1
2017-01-12 08:00:00 0.2 -9.6 1013.1 74.53 4.3
2017-01-12 09:00:00 0.4 -9.0 1010.4 87.6 4.7
2017-01-12 10:00:00 1.3 -8.9 1008.4 86.2 4.1
2017-01-12 11:00:00 0.5 -8.5 1005.2 78.38 2.6
2017-01-12 12:00:00 0.0 -8.5 1002.0 73.0 2.4
2017-01-12 13:00:00 0.0 -9.3 999.7 76.47 2.5
2017-01-12 14:00:00 0.0 -9.1 996.7 69.43 1.8
2017-01-12 15:00:00 0.0 -6.8 996.8 74.19 1.6
2017-01-12 16:00:00 0.0 -7.2 995.4 71.27 1.7
2017-01-12 17:00:00 0.0 -6.4 992.9 68.67 2.1
2017-01-12 18:00:00 0.0 -10.4 992.1 67.48 2.0
2017-01-12 19:00:00 0.0 -11.2 991.4 58.21 2.7
2017-01-12 20:00:00 0.0 -9.8 991.4 60.01 3.1
2017-01-12 21:00:00 0.0 -9.8 990.5 51.64 3.7
2017-01-12 22:00:00 0.0 -10.7 992.0 55.62 3.8
2017-01-12 23:00:00 0.0 -11.1 993.1 74.79 3.1
2017-01-13 00:00:00 0.0 -12.1 993.9 83.6 2.4
2017-01-13 01:00:00 0.0 -11.3 994.6 86.3 1.9
2017-01-13 02:00:00 0.0 -10.7 995.8 87.1 2.4
2017-01-13 03:00:00 0.0 -9.7 995.7 86.5 3.2
2017-01-13 04:00:00 0.0 -8.5 995.2 85.8 2.7
2017-01-13 05:00:00 0.0 -7.3 995.0 78.82 2.2
2017-01-13 06:00:00 0.0 -7.7 994.2 64.49 2.0
2017-01-13 07:00:00 0.0 -7.9 993.8 65.11 2.3
2017-01-13 08:00:00 0.0 -8.1 994.4 66.94 2.3
2017-01-13 09:00:00 0.4 -8.1 996.7 91.4 2.1
2017-01-13 10:00:00 0.0 -8.6 998.1 90.0 2.1
2017-01-13 11:00:00 0.0 -8.9 998.2 48.11 2.6
2017-01-13 12:00:00 0.0 -9.9 999.3 47.27 4.3
2017-01-13 13:00:00 0.0 -10.3 1000.8 61.25 3.3
2017-01-13 14:00:00 0.0 -10.2 1000.7 59.09 3.9
2017-01-13 15:00:00 0.0 -11.6 1001.0 66.35 3.3
2017-01-13 16:00:00 0.0 -11.3 1000.4 54.19 4.4
2017-01-13 17:00:00 0.0 -11.5 998.5 54.82 4.2
2017-01-13 18:00:00 0.0 -11.6 998.1 60.36 3.3
2017-01-13 19:00:00 0.0 -10.6 997.7 62.65 3.0
2017-01-13 20:00:00 0.0 -11.2 996.7 62.99 3.1
2017-01-13 21:00:00 0.0 -10.8 995.9 70.46 2.7
2017-01-13 22:00:00 0.0 -11.4 994.7 76.59 3.3
2017-01-13 23:00:00 0.0 -11.3 993.3 71.88 3.1
2017-01-14 00:00:00 0.0 -11.2 991.9 75.11 2.6
2017-01-14 01:00:00 0.0 -11.1 990.9 74.58 3.8
2017-01-14 02:00:00 0.0 -11.6 989.9 72.67 2.9
2017-01-14 03:00:00 0.0 -11.9 989.1 63.88 2.1
2017-01-14 04:00:00 0.0 -11.2 988.1 62.57 0.8
2017-01-14 05:00:00 0.0 -10.9 987.2 54.47 0.3
2017-01-14 06:00:00 0.0 -11.1 987.4 59.94 0.3
2017-01-14 07:00:00 0.0 -10.6 987.9 60.72 0.5
2017-01-14 08:00:00 0.0 -10.8 986.7 67.8 0.3
2017-01-14 09:00:00 0.0 -10.6 987.1 62.8 0.5
2017-01-14 10:00:00 0.0 -10.4 987.5 60.77 0.8
2017-01-14 11:00:00 0.0 -10.6 987.1 56.49 0.9
2017-01-14 12:00:00 0.0 -11.3 986.0 55.65 1.3
2017-01-14 13:00:00 0.0 -10.5 985.6 53.83 1.9
2017-01-14 14:00:00 0.0 -10.6 984.3 52.71 1.4
2017-01-14 15:00:00 0.0 -10.2 983.2 48.81 0.7
2017-01-14 16:00:00 0.0 -10.0 982.2 47.77 2.0
2017-01-14 17:00:00 0.0 -10.6 982.2 53.27 2.3
2017-01-14 18:00:00 0.0 -10.6 981.0 57.93 2.3
2017-01-14 19:00:00 0.0 -11.6 978.9 50.58 1.4
2017-01-14 20:00:00 0.0 -12.1 978.5 37.92 0.6
2017-01-14 21:00:00 0.0 -13.6 978.1 49.54 2.5
2017-01-14 22:00:00 0.0 -14.3 977.0 45.23 2.1
2017-01-14 23:00:00 0.0 -15.2 975.3 41.53 2.3
2017-01-15 00:00:00 0.0 -16.2 975.1 52.1 2.8
2017-01-15 01:00:00 0.0 -16.5 974.0 42.62 3.0
2017-01-15 02:00:00 0.0 -17.0 972.5 45.9 2.7
2017-01-15 03:00:00 0.0 -17.6 971.7 45.8 2.5
2017-01-15 04:00:00 0.0 -18.1 970.8 37.88 2.5
2017-01-15 05:00:00 0.0 -18.5 970.5 50.26 2.1
2017-01-15 06:00:00 0.0 -18.8 969.3 48.79 2.6
2017-01-15 07:00:00 0.0 -18.6 968.6 50.29 2.7
2017-01-15 08:00:00 0.0 -18.7 969.8 60.19 2.8
2017-01-15 09:00:00 0.0 -18.9 970.3 64.7 2.4
2017-01-15 10:00:00 0.1 -18.8 970.2 83.6 2.7
2017-01-15 11:00:00 0.2 -18.2 970.9 88.4 2.7
2017-01-15 12:00:00 0.2 -17.2 972.6 88.1 2.4
2017-01-15 13:00:00 0.1 -17.1 975.0 85.6 2.0
2017-01-15 14:00:00 0.2 -16.6 976.8 84.6 2.6
2017-01-15 15:00:00 0.1 -16.2 979.7 80.2 2.9
2017-01-15 16:00:00 0.1 -16.2 982.4 75.55 2.9
2017-01-15 17:00:00 0.1 -15.2 985.1 77.16 2.9
2017-01-15 18:00:00 0.0 -15.0 987.2 80.3 3.7
2017-01-15 19:00:00 0.0 -14.7 989.1 73.75 3.1
2017-01-15 20:00:00 0.0 -14.4 991.1 75.03 2.5
2017-01-15 21:00:00 0.0 -14.3 992.5 68.9 3.0
2017-01-15 22:00:00 0.0 -14.0 993.8 73.94 3.2
2017-01-15 23:00:00 0.0 -13.8 994.5 68.66 3.4
2017-01-16 00:00:00 0.0 -13.8 995.3 72.51 3.6
2017-01-16 01:00:00 0.0 -15.1 995.7 73.56 3.5
2017-01-16 02:00:00 0.0 -14.7 995.7 73.45 2.7
2017-01-16 03:00:00 0.0 -14.8 996.6 74.33 3.1
2017-01-16 04:00:00 0.0 -14.9 996.6 70.68 3.0
2017-01-16 05:00:00 0.0 -15.3 997.0 70.68 3.1
2017-01-16 06:00:00 0.0 -15.8 997.2 73.02 3.1
2017-01-16 07:00:00 0.0 -16.1 997.1 72.49 3.1
2017-01-16 08:00:00 0.0 -16.2 997.4 65.38 2.9
2017-01-16 09:00:00 0.0 -16.4 997.9 63.74 2.9
2017-01-16 10:00:00 0.0 -16.9 997.9 68.83 3.1
2017-01-16 11:00:00 0.0 -17.1 998.1 68.25 3.3
2017-01-16 12:00:00 0.0 -17.6 998.1 66.33 2.8
2017-01-16 13:00:00 0.0 -17.1 998.1 69.6 3.7
2017-01-16 14:00:00 0.0 -17.4 998.6 70.04 3.6
2017-01-16 15:00:00 0.0 -17.2 998.9 68.3 3.3
2017-01-16 16:00:00 0.0 -17.2 999.6 78.33 3.1
2017-01-16 17:00:00 0.0 -17.6 1000.1 74.68 4.1
2017-01-16 18:00:00 0.0 -18.7 1000.7 77.95 4.3
2017-01-16 19:00:00 0.0 -19.3 1001.3 80.2 4.5
2017-01-16 20:00:00 0.0 -19.6 1001.7 80.6 4.2
2017-01-16 21:00:00 0.0 -20.6 1002.2 82.8 3.5
2017-01-16 22:00:00 0.0 -21.0 1002.7 80.7 3.0
2017-01-16 23:00:00 0.0 -21.4 1003.6 81.0 3.6
2017-01-17 00:00:00 0.0 -21.2 1003.4 80.8 3.8
2017-01-17 01:00:00 0.0 -21.2 1004.0 83.0 4.0
2017-01-17 02:00:00 0.0 -21.2 1004.6 82.9 4.0
2017-01-17 03:00:00 0.0 -20.5 1005.5 82.5 4.5
2017-01-17 04:00:00 0.0 -19.8 1006.3 79.78 4.6
2017-01-17 05:00:00 0.0 -19.2 1007.0 80.0 4.4
2017-01-17 06:00:00 0.0 -17.8 1007.5 78.44 4.6
2017-01-17 07:00:00 0.0 -17.5 1007.4 79.1 4.6
2017-01-17 08:00:00 0.0 -16.5 1008.3 79.43 4.6
2017-01-17 09:00:00 0.0 -16.3 1009.3 82.3 3.6
2017-01-17 10:00:00 0.0 -16.0 1009.8 79.44 3.2
2017-01-17 11:00:00 0.0 -15.5 1010.4 76.52 3.7
2017-01-17 12:00:00 0.0 -15.1 1010.9 74.36 3.6
2017-01-17 13:00:00 0.0 -14.5 1011.2 76.17 3.9
2017-01-17 14:00:00 0.0 -12.6 1011.3 75.92 3.5
2017-01-17 15:00:00 0.0 -12.4 1011.6 76.59 2.6
2017-01-17 16:00:00 0.0 -11.9 1011.7 75.02 2.3
2017-01-17 17:00:00 0.0 -11.7 1011.8 75.47 1.9
2017-01-17 18:00:00 0.0 -11.3 1012.1 75.39 0.7
2017-01-17 19:00:00 0.0 -11.0 1011.6 65.6 1.0
