2013/01/15 00:00:00  56 3 
-0.5057600140571594 	 13.1614990234375 	  38.44416809082031 
-1.5558552742004395 	 13.161491394042969 	  38.44416809082031 
-2.6676816940307617 	 13.161476135253906 	  38.44416809082031 
-3.8562798500061035 	 13.161459922790527 	  38.44416809082031 
-5.140361309051514 	 13.161441802978516 	  38.44416809082031 
-6.543033599853516 	 13.161483764648438 	  38.44416809082031 
-8.09251880645752 	 13.161635398864746 	  38.44416809082031 
-9.822750091552734 	 13.161805152893066 	  38.44416809082031 
-11.773679733276367 	 13.16183853149414 	  38.44416809082031 
-13.99103832244873 	 13.161602973937988 	  38.44416809082031 
-16.52532196044922 	 13.161571502685547 	  38.44416809082031 
-19.42980194091797 	 13.162575721740723 	  38.44416809082031 
-22.75761604309082 	 13.163362503051758 	  38.44416809082031 
-26.558300018310547 	 13.16340446472168 	  38.44416809082031 
-30.874561309814453 	 13.160270690917969 	  38.44416809082031 
-35.740203857421875 	 13.164094924926758 	  38.44416809082031 
-41.180023193359375 	 13.167129516601562 	  38.44416809082031 
-47.21189498901367 	 13.16637134552002 	  38.44416809082031 
-53.85063552856445 	 13.167248725891113 	  38.44416809082031 
-61.11283874511719 	 13.168874740600586 	  38.44416809082031 
-69.02168273925781 	 13.16996955871582 	  38.44416809082031 
-77.61116027832031 	 13.171159744262695 	  38.445068359375 
-86.92942810058594 	 13.171936988830566 	  38.445068359375 
-97.04131317138672 	 13.17375659942627 	  38.445255279541016 
-108.03028106689453 	 13.175369262695312 	  38.44596862792969 
-120.0 	 13.17626953125 	  38.44668960571289 
-133.07582092285156 	 13.178070068359375 	  38.447242736816406 
-147.40625 	 13.17922306060791 	  38.44801712036133 
-163.16445922851562 	 13.18118953704834 	  38.44910430908203 
-180.5499267578125 	 13.185397148132324 	  38.45232391357422 
-199.7899627685547 	 13.192044258117676 	  38.456298828125 
-221.14117431640625 	 13.223736763000488 	  38.469608306884766 
-244.890625 	 13.340359687805176 	  38.520877838134766 
-271.35638427734375 	 13.319972038269043 	  38.538490295410156 
-300.88751220703125 	 13.296756744384766 	  38.5513801574707 
-333.8628234863281 	 13.29381275177002 	  38.55222702026367 
-370.6884765625 	 13.261631965637207 	  38.54868698120117 
-411.7938537597656 	 13.199012756347656 	  38.542259216308594 
-457.6256103515625 	 13.164061546325684 	  38.53628921508789 
-508.639892578125 	 13.159523963928223 	  38.536346435546875 
-565.2922973632812 	 13.151655197143555 	  38.53434753417969 
-628.0260009765625 	 13.109484672546387 	  38.52494430541992 
-697.2586669921875 	 13.088445663452148 	  38.51974868774414 
-773.3682861328125 	 13.066436767578125 	  38.514461517333984 
-856.678955078125 	 13.04310131072998 	  38.50883102416992 
-947.4478759765625 	 13.003063201904297 	  38.49958801269531 
-1045.854248046875 	 12.959664344787598 	  38.489620208740234 
-1151.9912109375 	 12.928621292114258 	  38.482460021972656 
-1265.8614501953125 	 12.908824920654297 	  38.478004455566406 
-1387.376953125 	 12.903300285339355 	  38.47802734375 
-1516.3636474609375 	 12.902299880981445 	  38.47949981689453 
-1652.5684814453125 	 12.901599884033203 	  38.480133056640625 
-1795.6707763671875 	 12.900306701660156 	  38.480899810791016 
-1945.2955322265625 	 12.897913932800293 	  38.48198699951172 
-2101.026611328125 	 12.899500846862793 	  38.485198974609375 
-2262.421630859375 	 12.903528213500977 	  38.48965835571289 
