2001-03-28 08:00:00     -7.554      4.176 102136.816     -2.566   0.001955      0.000
2001-03-28 09:00:00     -8.055      4.301 102125.183     -1.927   0.001974      0.000
2001-03-28 10:00:00     -8.430      4.255 102076.337     -1.386   0.002009      0.000
2001-03-28 11:00:00     -8.431      4.441 101995.184     -0.549   0.002012      0.000
2001-03-28 12:00:00     -8.567      4.365 101887.970      0.347   0.002012      0.000
2001-03-28 13:00:00     -8.978      4.313 101787.976      1.085   0.002043      0.000
2001-03-28 14:00:00     -9.346      4.515 101726.343      1.501   0.002104      0.001
2001-03-28 15:00:00     -9.433      4.688 101695.178      1.670   0.002220      0.012
2001-03-28 16:00:00     -9.238      5.130 101677.893      1.530   0.002346      0.536
2001-03-28 17:00:00     -8.831      5.698 101659.528      0.888   0.002535      0.881
2001-03-28 18:00:00     -8.786      6.637 101655.182     -0.097   0.002578      0.851
2001-03-28 19:00:00     -9.475      6.596 101615.186     -0.989   0.002559      1.000
2001-03-28 20:00:00    -10.172      6.876 101549.530     -1.273   0.002552      1.000
2001-03-28 21:00:00     -9.967      6.476 101477.972     -1.149   0.002587      1.000
2001-03-28 22:00:00    -10.474      6.081 101426.331     -1.477   0.002684      1.000
2001-03-28 23:00:00    -10.755      5.601 101366.339     -1.837   0.002742      1.000
2001-03-29 00:00:00    -10.372      6.737 101336.340     -1.602   0.002520      0.997
2001-03-29 01:00:00    -11.026      6.576 101253.558     -1.582   0.002549      1.000
2001-03-29 02:00:00    -11.047      6.477 101166.339     -1.602   0.002559      0.897
2001-03-29 03:00:00    -10.971      6.377 101086.346     -1.684   0.002518      1.000
2001-03-29 04:00:00    -11.152      6.437 101016.333     -1.769   0.002460      0.998
2001-03-29 05:00:00    -10.407      6.652 100979.523     -1.829   0.002469      1.000
2001-03-29 06:00:00    -10.371      6.442 100925.183     -1.792   0.002503      0.998
2001-03-29 07:00:00    -10.144      6.481 100846.338     -1.452   0.002535      1.000
2001-03-29 08:00:00     -9.824      6.503 100777.893     -0.919   0.002748      1.000
2001-03-29 09:00:00     -9.298      6.565 100746.338     -0.155   0.002946      0.998
2001-03-29 10:00:00     -8.810      6.287 100706.335      1.171   0.003167      1.000
2001-03-29 11:00:00     -8.619      6.062 100636.340      2.676   0.003383      0.995
2001-03-29 12:00:00     -8.751      5.626 100546.344      3.928   0.003584      1.000
2001-03-29 13:00:00     -8.860      5.738 100467.493      4.926   0.003778      1.000
2001-03-29 14:00:00     -8.654      6.241 100416.339      5.699   0.003979      1.000
2001-03-29 15:00:00     -8.567      6.925 100395.190      5.924   0.004221      1.000
2001-03-29 16:00:00     -8.826      6.424 100377.893      5.763   0.004482      1.000
2001-03-29 17:00:00     -8.326      5.409 100349.524      6.239   0.004533      1.000
2001-03-29 18:00:00     -8.510      5.498 100369.519      6.137   0.004792      1.000
2001-03-29 19:00:00     -8.769      5.858 100377.893      5.621   0.004885      1.000
2001-03-29 20:00:00     -8.628      6.208 100397.900      5.055   0.004909      1.000
2001-03-29 21:00:00     -8.377      6.613 100416.742      4.408   0.004869      1.000
2001-03-29 22:00:00     -8.073      6.719 100436.749      3.951   0.004799      1.000
2001-03-29 23:00:00     -7.616      6.695 100446.741      3.726   0.004756      1.000
2001-03-30 00:00:00     -4.860      6.036 100559.930      3.624   0.004509      1.000
2001-03-30 01:00:00     -4.433      5.386 100588.373      3.261   0.004449      1.000
2001-03-30 02:00:00     -4.365      4.793 100638.379      2.696   0.004385      1.000
2001-03-30 03:00:00     -3.990      4.381 100696.820      2.340   0.004295      1.000
2001-03-30 04:00:00     -3.541      4.033 100738.373      2.238   0.004235      1.000
2001-03-30 05:00:00     -3.355      3.521 100751.154      2.201   0.004215      1.000
2001-03-30 06:00:00     -3.206      3.178 100758.368      2.182   0.004244      1.000
2001-03-30 07:00:00     -2.777      2.884 100778.369      2.258   0.004314      1.000
2001-03-30 08:00:00     -2.598      2.471 100826.813      2.523   0.004412      1.000
2001-03-30 09:00:00     -2.278      2.372 100898.370      3.070   0.004533      1.000
2001-03-30 10:00:00     -1.806      2.525 100960.004      3.856   0.004653      1.000
2001-03-30 11:00:00     -0.696      2.564 101001.154      4.593   0.004843      1.000
2001-03-30 12:00:00      0.366      2.133 101029.999      5.179   0.005047      1.000
2001-03-30 13:00:00      1.091      1.869 101079.999      5.544   0.005255      1.000
2001-03-30 14:00:00      0.788      1.569 101158.374      5.688   0.005450      1.000
2001-03-30 15:00:00     -0.129      1.255 101228.375      5.829   0.005563      1.000
2001-03-30 16:00:00     -0.109      0.957 101279.999      5.983   0.005667      1.000
2001-03-30 17:00:00      0.371      0.570 101309.998      6.005   0.005747      1.000
2001-03-30 18:00:00      0.599      0.143 101339.996      5.993   0.005759      1.000
2001-03-30 19:00:00      0.652      0.386 101370.007      6.120   0.005705      1.000
2001-03-30 20:00:00      0.106      1.150 101407.208      6.392   0.005603      1.000
2001-03-30 21:00:00     -0.039      2.088 101459.998      6.585   0.005556      1.000
2001-03-30 22:00:00      0.487      2.809 101531.561      6.712   0.005571      1.000
2001-03-30 23:00:00      0.917      3.245 101617.218      6.915   0.005569      0.350
2001-03-31 00:00:00      2.356      3.633 101791.565      6.456   0.005314      0.932
2001-03-31 01:00:00      2.143      2.888 101797.223      6.508   0.005254      0.519
2001-03-31 02:00:00      1.137      2.701 101788.379      6.285   0.005178      0.064
2001-03-31 03:00:00      0.820      3.359 101811.560      5.923   0.005210      0.488
2001-03-31 04:00:00      1.194      3.499 101861.554      5.894   0.005196      0.747
