87 
        0.05000         0.00000         0.05000
        0.05500         0.00400         0.05500
        0.06000         0.00800         0.06000
        0.06500         0.01200         0.06500
        0.07000         0.01600         0.07000
        0.07500         0.02000         0.07500
        0.08000         0.02400         0.08000
        0.08500         0.02800         0.08500
        0.09000         0.03200         0.09000
        0.09500         0.03600         0.09500
        0.10000         0.04000         0.10000
        0.10500         0.04400         0.11000
        0.11000         0.04800         0.12000
        0.11500         0.05200         0.13000
        0.12000         0.05600         0.14000
        0.12500         0.06000         0.15000
        0.13000         0.06400         0.16000
        0.13500         0.06800         0.17000
        0.14000         0.07200         0.18000
        0.14500         0.07600         0.19000
        0.15000         0.08000         0.20000
        0.15500         0.08400         0.22000
        0.16000         0.08800         0.24000
        0.16500         0.09200         0.26000
        0.17000         0.09600         0.28000
        0.17500         0.10000         0.30000
        0.18000         0.10400         0.32000
        0.18500         0.10800         0.34000
        0.19000         0.11200         0.36000
        0.19500         0.11600         0.38000
        0.20000         0.12000         0.40000
        0.20500         0.12400         0.46000
        0.21000         0.12800         0.52000
        0.21500         0.13200         0.58000
        0.22000         0.13600         0.64000
        0.22500         0.14000         0.70000
        0.23000         0.14400         0.76000
        0.23500         0.14800         0.82000
        0.24000         0.15200         0.88000
        0.24500         0.15600         0.94000
        0.25000         0.16000         1.00000
        0.25500         0.16400         0.96000
        0.26000         0.16800         0.92000
        0.26500         0.17200         0.88000
        0.27000         0.17600         0.84000
        0.27500         0.18000         0.80000
        0.28000         0.18400         0.76000
        0.28500         0.18800         0.72000
        0.29000         0.19200         0.68000
        0.29500         0.19600         0.64000
        0.30000         0.20000         0.60000
        0.30500         0.21444         0.56000
        0.31000         0.22889         0.52000
        0.31500         0.24333         0.48000
        0.32000         0.25778         0.44000
        0.32500         0.27222         0.40000
        0.33000         0.28667         0.36000
        0.33500         0.30111         0.32000
        0.34000         0.31556         0.28000
        0.34500         0.33000         0.24000
        0.35000         0.34444         0.20000
        0.35500         0.35889         0.18500
        0.36000         0.37333         0.17000
        0.36500         0.38778         0.15500
        0.37000         0.40222         0.14000
        0.37500         0.41667         0.12500
        0.38000         0.43111         0.11000
        0.38500         0.44556         0.09500
        0.39000         0.46000         0.08000
        0.39500         0.47444         0.06500
        0.40000         0.48889         0.05000
        0.40500         0.50333         0.04800
        0.41000         0.51778         0.04600
        0.41500         0.53222         0.04400
        0.42000         0.54667         0.04200
        0.42500         0.56111         0.04000
        0.43000         0.57556         0.03800
        0.43500         0.59000         0.03600
        0.44000         0.60444         0.03400
        0.44500         0.61889         0.03200
        0.45000         0.63333         0.03000
        0.45500         0.64778         0.03000
        0.46000         0.66222         0.03000
        0.46500         0.67667         0.03000
        0.47000         0.69111         0.02000
        0.47500         0.70556         0.01000
        0.48000         0.72000         0.00000
