! data from Xianmin @ http://knossos.eas.ualberta.ca/xianmin/nadja/
! format: date; next line; z (m), u (m/s), v (m/s); etc.
2002/01/05 00:00:00 22 2
 -11.41  0.1156 -0.0166
 -13.47  0.1132 -0.0176
 -15.81  0.1116 -0.0185
 -18.50  0.1111 -0.0194
 -21.60  0.1121 -0.0209
 -25.21  0.1152 -0.0233
 -29.44  0.1208 -0.0274
 -34.43  0.1252 -0.0303
 -40.34  0.1259 -0.0288
 -47.37  0.1263 -0.0280
 -55.76  0.1256 -0.0285
 -65.81  0.1230 -0.0301
 -77.85  0.1201 -0.0301
 -92.33  0.1123 -0.0271
2004/07/08 00:00:00 22 2
  -0.49  0.1689 -0.0233
  -1.54  0.1589 -0.0275
  -2.65  0.1458 -0.0278
  -3.82  0.1327 -0.0246
  -5.08  0.1231 -0.0202
  -6.44  0.1169 -0.0166
  -7.93  0.1135 -0.0149
  -9.57  0.1119 -0.0152
 -11.41  0.1110 -0.0165
 -13.47  0.1104 -0.0181
 -15.81  0.1104 -0.0195
 -18.50  0.1112 -0.0210
 -21.60  0.1136 -0.0228
 -25.21  0.1181 -0.0251
 -29.44  0.1251 -0.0294
 -34.43  0.1299 -0.0293
 -40.34  0.1296 -0.0273
 -47.37  0.1304 -0.0256
 -55.76  0.1294 -0.0264
 -65.81  0.1270 -0.0285
 -77.85  0.1245 -0.0289
 -92.33  0.1174 -0.0273
2004/07/13 00:00:00 22 2
  -0.49  0.1375 -0.0032
  -1.54  0.1412 -0.0037
  -2.65  0.1447 -0.0072
  -3.82  0.1442 -0.0147
  -5.08  0.1353 -0.0195
  -6.44  0.1235 -0.0187
  -7.93  0.1159 -0.0157
  -9.57  0.1145 -0.0139
 -11.41  0.1162 -0.0141
 -13.47  0.1184 -0.0159
 -15.81  0.1208 -0.0178
 -18.50  0.1244 -0.0197
 -21.60  0.1297 -0.0220
 -25.21  0.1371 -0.0244
 -29.44  0.1472 -0.0292
 -34.43  0.1517 -0.0290
 -40.34  0.1539 -0.0285
 -47.37  0.1549 -0.0292
 -55.76  0.1537 -0.0311
 -65.81  0.1505 -0.0342
 -77.85  0.1468 -0.0361
 -92.33  0.1386 -0.0370
2004/07/18 00:00:00 22 2
  -0.49  0.1459 -0.0341
  -1.54  0.1410 -0.0310
  -2.65  0.1345 -0.0268
  -3.82  0.1278 -0.0210
  -5.08  0.1224 -0.0154
  -6.44  0.1181 -0.0107
  -7.93  0.1149 -0.0081
  -9.57  0.1133 -0.0072
 -11.41  0.1126 -0.0076
 -13.47  0.1123 -0.0089
 -15.81  0.1130 -0.0105
 -18.50  0.1152 -0.0127
 -21.60  0.1193 -0.0156
 -25.21  0.1249 -0.0193
 -29.44  0.1329 -0.0227
 -34.43  0.1354 -0.0251
 -40.34  0.1354 -0.0240
 -47.37  0.1347 -0.0237
 -55.76  0.1330 -0.0243
 -65.81  0.1295 -0.0261
 -77.85  0.1259 -0.0287
 -92.33  0.1191 -0.0294
2004/07/23 00:00:00 22 2
  -0.49  0.1443 -0.0377
  -1.54  0.1378 -0.0337
  -2.65  0.1323 -0.0291
  -3.82  0.1259 -0.0225
  -5.08  0.1184 -0.0148
  -6.44  0.1117 -0.0087
  -7.93  0.1057 -0.0044
  -9.57  0.1011 -0.0014
 -11.41  0.0972 0.0003
 -13.47  0.0941 0.0010
 -15.81  0.0929 0.0006
 -18.50  0.0941 -0.0016
 -21.60  0.0980 -0.0053
 -25.21  0.1045 -0.0103
 -29.44  0.1140 -0.0162
 -34.43  0.1194 -0.0199
 -40.34  0.1198 -0.0178
 -47.37  0.1203 -0.0158
 -55.76  0.1199 -0.0156
 -65.81  0.1174 -0.0179
 -77.85  0.1157 -0.0197
 -92.33  0.1114 -0.0206
2004/07/28 00:00:00 22 2
  -0.49  0.1579 -0.0252
  -1.54  0.1555 -0.0254
  -2.65  0.1520 -0.0256
  -3.82  0.1449 -0.0233
  -5.08  0.1347 -0.0174
  -6.44  0.1263 -0.0112
  -7.93  0.1194 -0.0069
  -9.57  0.1131 -0.0043
 -11.41  0.1074 -0.0019
 -13.47  0.1030 0.0003
 -15.81  0.1008 0.0012
 -18.50  0.1016 -0.0000
 -21.60  0.1060 -0.0039
 -25.21  0.1139 -0.0095
 -29.44  0.1252 -0.0168
 -34.43  0.1331 -0.0211
 -40.34  0.1331 -0.0189
 -47.37  0.1337 -0.0160
 -55.76  0.1328 -0.0167
 -65.81  0.1295 -0.0200
 -77.85  0.1272 -0.0233
 -92.33  0.1210 -0.0238
2004/08/02 00:00:00 22 2
  -0.49  0.1845 -0.0443
  -1.54  0.1770 -0.0438
  -2.65  0.1707 -0.0424
  -3.82  0.1643 -0.0402
  -5.08  0.1546 -0.0356
  -6.44  0.1409 -0.0261
  -7.93  0.1320 -0.0134
  -9.57  0.1287 -0.0044
 -11.41  0.1270 0.0007
 -13.47  0.1249 0.0033
 -15.81  0.1233 0.0040
 -18.50  0.1242 0.0021
 -21.60  0.1290 -0.0033
 -25.21  0.1378 -0.0120
 -29.44  0.1510 -0.0217
 -34.43  0.1590 -0.0251
 -40.34  0.1598 -0.0214
 -47.37  0.1606 -0.0169
 -55.76  0.1593 -0.0174
 -65.81  0.1551 -0.0228
 -77.85  0.1508 -0.0288
 -92.33  0.1422 -0.0323
2004/08/07 00:00:00 22 2
  -0.49  0.0779 -0.0240
  -1.54  0.0794 -0.0177
  -2.65  0.0810 -0.0141
  -3.82  0.0814 -0.0118
  -5.08  0.0792 -0.0080
  -6.44  0.0772 -0.0038
  -7.93  0.0763 0.0004
  -9.57  0.0761 0.0028
 -11.41  0.0755 0.0041
 -13.47  0.0748 0.0047
 -15.81  0.0743 0.0045
 -18.50  0.0759 0.0025
 -21.60  0.0813 -0.0024
 -25.21  0.0912 -0.0097
 -29.44  0.1057 -0.0180
 -34.43  0.1151 -0.0219
 -40.34  0.1152 -0.0183
 -47.37  0.1173 -0.0116
 -55.76  0.1172 -0.0107
 -65.81  0.1144 -0.0148
 -77.85  0.1115 -0.0191
 -92.33  0.1024 -0.0218
2004/08/12 00:00:00 22 2
  -0.49  0.1168 0.0054
  -1.54  0.1234 0.0002
  -2.65  0.1252 -0.0067
  -3.82  0.1216 -0.0136
  -5.08  0.1105 -0.0169
  -6.44  0.0989 -0.0145
  -7.93  0.0897 -0.0109
  -9.57  0.0824 -0.0078
 -11.41  0.0763 -0.0052
 -13.47  0.0713 -0.0030
 -15.81  0.0680 -0.0013
 -18.50  0.0681 -0.0006
 -21.60  0.0728 -0.0026
 -25.21  0.0823 -0.0081
 -29.44  0.0979 -0.0172
 -34.43  0.1095 -0.0231
 -40.34  0.1096 -0.0192
 -47.37  0.1104 -0.0152
 -55.76  0.1096 -0.0159
 -65.81  0.1068 -0.0193
 -77.85  0.1045 -0.0223
 -92.33  0.0987 -0.0254
2004/08/17 00:00:00 22 2
  -0.49  0.0806 0.0129
  -1.54  0.0888 0.0142
  -2.65  0.0938 0.0113
  -3.82  0.0942 0.0075
  -5.08  0.0902 0.0055
  -6.44  0.0854 0.0052
  -7.93  0.0803 0.0058
  -9.57  0.0757 0.0071
 -11.41  0.0717 0.0083
 -13.47  0.0688 0.0092
 -15.81  0.0682 0.0096
 -18.50  0.0708 0.0087
 -21.60  0.0780 0.0056
 -25.21  0.0904 -0.0008
 -29.44  0.1075 -0.0120
 -34.43  0.1191 -0.0206
 -40.34  0.1199 -0.0155
 -47.37  0.1209 -0.0104
 -55.76  0.1211 -0.0085
 -65.81  0.1188 -0.0119
 -77.85  0.1173 -0.0177
 -92.33  0.1118 -0.0219
2004/08/22 00:00:00 22 2
  -0.49  0.0489 -0.0231
  -1.54  0.0474 -0.0140
  -2.65  0.0471 -0.0072
  -3.82  0.0481 -0.0016
  -5.08  0.0465 0.0026
  -6.44  0.0438 0.0069
  -7.93  0.0415 0.0100
  -9.57  0.0397 0.0109
 -11.41  0.0388 0.0113
 -13.47  0.0385 0.0115
 -15.81  0.0392 0.0114
 -18.50  0.0420 0.0102
 -21.60  0.0483 0.0064
 -25.21  0.0596 -0.0010
 -29.44  0.0771 -0.0106
 -34.43  0.0885 -0.0165
 -40.34  0.0905 -0.0121
 -47.37  0.0919 -0.0066
 -55.76  0.0914 -0.0068
 -65.81  0.0894 -0.0101
 -77.85  0.0888 -0.0120
 -92.33  0.0848 -0.0139
2004/08/27 00:00:00 22 2
  -0.49  0.1300 -0.0218
  -1.54  0.1244 -0.0205
  -2.65  0.1180 -0.0186
  -3.82  0.1103 -0.0147
  -5.08  0.1024 -0.0091
  -6.44  0.0947 -0.0032
  -7.93  0.0875 0.0019
  -9.57  0.0820 0.0049
 -11.41  0.0767 0.0067
 -13.47  0.0716 0.0079
 -15.81  0.0674 0.0085
 -18.50  0.0656 0.0080
 -21.60  0.0675 0.0050
 -25.21  0.0741 -0.0019
 -29.44  0.0878 -0.0127
 -34.43  0.0981 -0.0189
 -40.34  0.0991 -0.0134
 -47.37  0.1004 -0.0073
 -55.76  0.0999 -0.0059
 -65.81  0.0978 -0.0082
 -77.85  0.0966 -0.0106
 -92.33  0.0928 -0.0135
2004/09/01 00:00:00 22 2
  -0.49  0.1464 -0.0211
  -1.54  0.1383 -0.0234
  -2.65  0.1311 -0.0231
  -3.82  0.1221 -0.0205
  -5.08  0.1120 -0.0166
  -6.44  0.1018 -0.0114
  -7.93  0.0924 -0.0051
  -9.57  0.0855 0.0011
 -11.41  0.0808 0.0053
 -13.47  0.0773 0.0074
 -15.81  0.0751 0.0083
 -18.50  0.0757 0.0080
 -21.60  0.0808 0.0055
 -25.21  0.0914 -0.0004
 -29.44  0.1074 -0.0101
 -34.43  0.1171 -0.0145
 -40.34  0.1162 -0.0095
 -47.37  0.1184 -0.0028
 -55.76  0.1195 -0.0000
 -65.81  0.1179 -0.0025
 -77.85  0.1170 -0.0081
 -92.33  0.1125 -0.0140
2004/09/06 00:00:00 22 2
  -0.49  0.0226 -0.0002
  -1.54  0.0251 0.0027
  -2.65  0.0275 0.0052
  -3.82  0.0295 0.0071
  -5.08  0.0316 0.0085
  -6.44  0.0322 0.0098
  -7.93  0.0315 0.0121
  -9.57  0.0334 0.0150
 -11.41  0.0389 0.0157
 -13.47  0.0455 0.0124
 -15.81  0.0514 0.0075
 -18.50  0.0584 0.0027
 -21.60  0.0692 -0.0024
 -25.21  0.0847 -0.0092
 -29.44  0.1049 -0.0164
 -34.43  0.1129 -0.0213
 -40.34  0.1148 -0.0166
 -47.37  0.1176 -0.0111
 -55.76  0.1199 -0.0071
 -65.81  0.1197 -0.0097
 -77.85  0.1197 -0.0127
 -92.33  0.1136 -0.0204
2004/09/11 00:00:00 22 2
  -0.49  0.0952 -0.0327
  -1.54  0.0914 -0.0328
  -2.65  0.0880 -0.0321
  -3.82  0.0849 -0.0309
  -5.08  0.0819 -0.0292
  -6.44  0.0790 -0.0265
  -7.93  0.0768 -0.0226
  -9.57  0.0758 -0.0184
 -11.41  0.0762 -0.0138
 -13.47  0.0755 -0.0097
 -15.81  0.0748 -0.0078
 -18.50  0.0769 -0.0065
 -21.60  0.0810 -0.0085
 -25.21  0.0860 -0.0136
 -29.44  0.0951 -0.0199
 -34.43  0.0988 -0.0238
 -40.34  0.0978 -0.0197
 -47.37  0.0996 -0.0160
 -55.76  0.1016 -0.0135
 -65.81  0.1020 -0.0125
 -77.85  0.1029 -0.0120
 -92.33  0.0971 -0.0145
2004/09/16 00:00:00 22 2
  -0.49  0.2052 -0.0244
  -1.54  0.2007 -0.0296
  -2.65  0.1961 -0.0324
  -3.82  0.1906 -0.0346
  -5.08  0.1832 -0.0358
  -6.44  0.1731 -0.0350
  -7.93  0.1627 -0.0305
  -9.57  0.1529 -0.0227
 -11.41  0.1445 -0.0141
 -13.47  0.1374 -0.0048
 -15.81  0.1372 0.0024
 -18.50  0.1359 0.0041
 -21.60  0.1340 0.0037
 -25.21  0.1349 0.0010
 -29.44  0.1421 -0.0072
 -34.43  0.1405 -0.0176
 -40.34  0.1323 -0.0161
 -47.37  0.1299 -0.0135
 -55.76  0.1299 -0.0124
 -65.81  0.1286 -0.0143
 -77.85  0.1262 -0.0162
 -92.33  0.1184 -0.0189
2004/09/21 00:00:00 22 2
  -0.49  0.1081 0.0205
  -1.54  0.1117 0.0189
  -2.65  0.1150 0.0178
  -3.82  0.1177 0.0168
  -5.08  0.1189 0.0159
  -6.44  0.1195 0.0151
  -7.93  0.1200 0.0148
  -9.57  0.1203 0.0154
 -11.41  0.1206 0.0179
 -13.47  0.1228 0.0182
 -15.81  0.1281 0.0093
 -18.50  0.1272 -0.0004
 -21.60  0.1203 -0.0056
 -25.21  0.1150 -0.0074
 -29.44  0.1198 -0.0133
 -34.43  0.1145 -0.0209
 -40.34  0.1102 -0.0177
 -47.37  0.1097 -0.0125
 -55.76  0.1084 -0.0104
 -65.81  0.1055 -0.0110
 -77.85  0.0974 -0.0152
 -92.33  0.0812 -0.0217
2004/09/26 00:00:00 22 2
  -0.49  -0.0147 0.0191
  -1.54  -0.0130 0.0205
  -2.65  -0.0115 0.0216
  -3.82  -0.0101 0.0224
  -5.08  -0.0087 0.0233
  -6.44  -0.0077 0.0238
  -7.93  -0.0074 0.0235
  -9.57  -0.0083 0.0224
 -11.41  -0.0111 0.0210
 -13.47  -0.0157 0.0203
 -15.81  -0.0217 0.0202
 -18.50  -0.0287 0.0192
 -21.60  -0.0356 0.0202
 -25.21  -0.0391 0.0196
 -29.44  -0.0354 0.0190
 -34.43  -0.0235 0.0204
 -40.34  -0.0143 0.0197
 -47.37  -0.0139 0.0204
 -55.76  -0.0165 0.0231
 -65.81  -0.0191 0.0253
 -77.85  -0.0223 0.0264
 -92.33  -0.0317 0.0266
2004/10/01 00:00:00 22 2
  -0.49  0.0499 0.0074
  -1.54  0.0499 0.0074
  -2.65  0.0495 0.0059
  -3.82  0.0492 0.0046
  -5.08  0.0486 0.0030
  -6.44  0.0477 0.0016
  -7.93  0.0464 0.0011
  -9.57  0.0433 0.0035
 -11.41  0.0386 0.0085
 -13.47  0.0351 0.0132
 -15.81  0.0315 0.0171
 -18.50  0.0314 0.0189
 -21.60  0.0344 0.0195
 -25.21  0.0419 0.0176
 -29.44  0.0582 0.0134
 -34.43  0.0711 0.0118
 -40.34  0.0685 0.0127
 -47.37  0.0628 0.0134
 -55.76  0.0587 0.0153
 -65.81  0.0567 0.0168
 -77.85  0.0554 0.0175
 -92.33  0.0512 0.0174
2004/10/06 00:00:00 22 2
  -0.49  -0.0187 0.0327
  -1.54  -0.0177 0.0341
  -2.65  -0.0162 0.0354
  -3.82  -0.0145 0.0363
  -5.08  -0.0131 0.0358
  -6.44  -0.0121 0.0344
  -7.93  -0.0111 0.0320
  -9.57  -0.0103 0.0303
 -11.41  -0.0117 0.0318
 -13.47  -0.0118 0.0329
 -15.81  -0.0127 0.0301
 -18.50  -0.0136 0.0280
 -21.60  -0.0114 0.0272
 -25.21  -0.0043 0.0247
 -29.44  0.0098 0.0193
 -34.43  0.0175 0.0148
 -40.34  0.0085 0.0135
 -47.37  0.0000 0.0124
 -55.76  -0.0028 0.0115
 -65.81  -0.0022 0.0106
 -77.85  0.0003 0.0091
 -92.33  0.0002 0.0077
2004/10/11 00:00:00 22 2
  -0.49  0.0108 0.0349
  -1.54  0.0115 0.0365
  -2.65  0.0126 0.0381
  -3.82  0.0136 0.0396
  -5.08  0.0151 0.0397
  -6.44  0.0177 0.0384
  -7.93  0.0199 0.0369
  -9.57  0.0178 0.0348
 -11.41  0.0109 0.0320
 -13.47  0.0059 0.0315
 -15.81  0.0027 0.0312
 -18.50  0.0011 0.0318
 -21.60  0.0022 0.0311
 -25.21  0.0072 0.0292
 -29.44  0.0181 0.0277
 -34.43  0.0235 0.0257
 -40.34  0.0181 0.0235
 -47.37  0.0115 0.0229
 -55.76  0.0069 0.0222
 -65.81  0.0037 0.0210
 -77.85  0.0021 0.0200
 -92.33  0.0006 0.0183
2004/10/16 00:00:00 22 2
  -0.49  -0.0093 0.0220
  -1.54  -0.0091 0.0224
  -2.65  -0.0084 0.0236
  -3.82  -0.0076 0.0247
  -5.08  -0.0063 0.0249
  -6.44  -0.0041 0.0241
  -7.93  -0.0015 0.0234
  -9.57  -0.0022 0.0235
 -11.41  -0.0052 0.0227
 -13.47  -0.0072 0.0245
 -15.81  -0.0067 0.0238
 -18.50  -0.0048 0.0220
 -21.60  -0.0015 0.0199
 -25.21  0.0041 0.0170
 -29.44  0.0148 0.0140
 -34.43  0.0186 0.0107
 -40.34  0.0127 0.0094
 -47.37  0.0080 0.0076
 -55.76  0.0063 0.0070
 -65.81  0.0060 0.0074
 -77.85  0.0076 0.0072
 -92.33  0.0094 0.0060
2004/10/21 00:00:00 22 2
  -0.49  -0.0272 0.0257
  -1.54  -0.0267 0.0269
  -2.65  -0.0260 0.0278
  -3.82  -0.0254 0.0281
  -5.08  -0.0250 0.0276
  -6.44  -0.0245 0.0265
  -7.93  -0.0240 0.0259
  -9.57  -0.0259 0.0277
 -11.41  -0.0298 0.0291
 -13.47  -0.0336 0.0271
 -15.81  -0.0364 0.0263
 -18.50  -0.0369 0.0263
 -21.60  -0.0347 0.0260
 -25.21  -0.0292 0.0254
 -29.44  -0.0200 0.0260
 -34.43  -0.0149 0.0284
 -40.34  -0.0189 0.0281
 -47.37  -0.0241 0.0284
 -55.76  -0.0292 0.0282
 -65.81  -0.0332 0.0271
 -77.85  -0.0362 0.0256
 -92.33  -0.0392 0.0226
2004/10/26 00:00:00 22 2
  -0.49  0.0202 0.0177
  -1.54  0.0204 0.0180
  -2.65  0.0212 0.0190
  -3.82  0.0220 0.0188
  -5.08  0.0223 0.0172
  -6.44  0.0246 0.0135
  -7.93  0.0229 0.0122
  -9.57  0.0173 0.0128
 -11.41  0.0121 0.0147
 -13.47  0.0095 0.0168
 -15.81  0.0088 0.0171
 -18.50  0.0101 0.0164
 -21.60  0.0139 0.0151
 -25.21  0.0195 0.0121
 -29.44  0.0310 0.0100
 -34.43  0.0365 0.0082
 -40.34  0.0328 0.0085
 -47.37  0.0275 0.0096
 -55.76  0.0241 0.0108
 -65.81  0.0224 0.0109
 -77.85  0.0218 0.0103
 -92.33  0.0215 0.0099
2004/10/31 00:00:00 22 2
  -0.49  0.0161 0.0201
  -1.54  0.0161 0.0201
  -2.65  0.0161 0.0201
  -3.82  0.0162 0.0205
  -5.08  0.0165 0.0210
  -6.44  0.0168 0.0212
  -7.93  0.0170 0.0208
  -9.57  0.0164 0.0195
 -11.41  0.0134 0.0168
 -13.47  0.0089 0.0181
 -15.81  0.0080 0.0180
 -18.50  0.0090 0.0168
 -21.60  0.0121 0.0153
 -25.21  0.0180 0.0130
 -29.44  0.0278 0.0103
 -34.43  0.0323 0.0077
 -40.34  0.0300 0.0073
 -47.37  0.0248 0.0065
 -55.76  0.0198 0.0061
 -65.81  0.0162 0.0066
 -77.85  0.0139 0.0065
 -92.33  0.0118 0.0055
2004/11/05 00:00:00 22 2
  -0.49  0.0738 0.0151
  -1.54  0.0738 0.0151
  -2.65  0.0738 0.0151
  -3.82  0.0738 0.0151
  -5.08  0.0738 0.0151
  -6.44  0.0738 0.0150
  -7.93  0.0736 0.0145
  -9.57  0.0736 0.0128
 -11.41  0.0739 0.0089
 -13.47  0.0723 0.0064
 -15.81  0.0704 0.0053
 -18.50  0.0704 0.0051
 -21.60  0.0718 0.0037
 -25.21  0.0747 0.0015
 -29.44  0.0797 -0.0000
 -34.43  0.0822 -0.0010
 -40.34  0.0817 -0.0013
 -47.37  0.0799 -0.0019
 -55.76  0.0776 -0.0022
 -65.81  0.0751 -0.0022
 -77.85  0.0729 -0.0024
 -92.33  0.0697 -0.0038
2004/11/10 00:00:00 22 2
  -0.49  0.0655 0.0021
  -1.54  0.0655 0.0021
  -2.65  0.0655 0.0021
  -3.82  0.0655 0.0021
  -5.08  0.0655 0.0021
  -6.44  0.0655 0.0021
  -7.93  0.0655 0.0021
  -9.57  0.0659 0.0021
 -11.41  0.0675 0.0019
 -13.47  0.0692 0.0006
 -15.81  0.0704 -0.0017
 -18.50  0.0712 -0.0034
 -21.60  0.0718 -0.0044
 -25.21  0.0728 -0.0063
 -29.44  0.0746 -0.0070
 -34.43  0.0738 -0.0092
 -40.34  0.0737 -0.0104
 -47.37  0.0743 -0.0104
 -55.76  0.0753 -0.0103
 -65.81  0.0756 -0.0100
 -77.85  0.0763 -0.0102
 -92.33  0.0740 -0.0097
2004/11/15 00:00:00 22 2
  -0.49  0.0195 0.0222
  -1.54  0.0201 0.0224
  -2.65  0.0210 0.0225
  -3.82  0.0223 0.0225
  -5.08  0.0235 0.0224
  -6.44  0.0246 0.0222
  -7.93  0.0257 0.0219
  -9.57  0.0268 0.0215
 -11.41  0.0278 0.0209
 -13.47  0.0290 0.0201
 -15.81  0.0305 0.0189
 -18.50  0.0321 0.0169
 -21.60  0.0338 0.0140
 -25.21  0.0354 0.0102
 -29.44  0.0371 0.0057
 -34.43  0.0381 -0.0033
 -40.34  0.0336 -0.0064
 -47.37  0.0341 -0.0079
 -55.76  0.0362 -0.0079
 -65.81  0.0372 -0.0073
 -77.85  0.0381 -0.0065
 -92.33  0.0348 -0.0053
2004/11/20 00:00:00 22 2
  -0.49  -0.0665 0.0262
  -1.54  -0.0663 0.0269
  -2.65  -0.0647 0.0281
  -3.82  -0.0632 0.0285
  -5.08  -0.0617 0.0288
  -6.44  -0.0602 0.0293
  -7.93  -0.0588 0.0298
  -9.57  -0.0586 0.0305
 -11.41  -0.0606 0.0323
 -13.47  -0.0624 0.0318
 -15.81  -0.0639 0.0275
 -18.50  -0.0660 0.0230
 -21.60  -0.0721 0.0213
 -25.21  -0.0765 0.0208
 -29.44  -0.0786 0.0224
 -34.43  -0.0795 0.0236
 -40.34  -0.0794 0.0231
 -47.37  -0.0765 0.0229
 -55.76  -0.0757 0.0225
 -65.81  -0.0784 0.0213
 -77.85  -0.0829 0.0205
 -92.33  -0.0908 0.0184
2004/11/25 00:00:00 22 2
  -0.49  0.0099 -0.0029
  -1.54  0.0099 -0.0029
  -2.65  0.0099 -0.0029
  -3.82  0.0099 -0.0029
  -5.08  0.0099 -0.0029
  -6.44  0.0097 -0.0039
  -7.93  0.0091 -0.0059
  -9.57  0.0082 -0.0074
 -11.41  0.0072 -0.0085
 -13.47  0.0054 -0.0100
 -15.81  -0.0001 -0.0041
 -18.50  -0.0020 0.0008
 -21.60  -0.0031 0.0025
 -25.21  -0.0037 0.0044
 -29.44  -0.0019 0.0059
 -34.43  0.0000 0.0054
 -40.34  0.0012 0.0039
 -47.37  0.0004 0.0019
 -55.76  -0.0029 0.0006
 -65.81  -0.0064 0.0006
 -77.85  -0.0092 0.0014
 -92.33  -0.0144 0.0042
2004/11/30 00:00:00 22 2
  -0.49  0.0281 0.0066
  -1.54  0.0282 0.0066
  -2.65  0.0282 0.0066
  -3.82  0.0284 0.0057
  -5.08  0.0285 0.0033
  -6.44  0.0280 0.0002
  -7.93  0.0271 -0.0022
  -9.57  0.0248 -0.0082
 -11.41  0.0200 -0.0108
 -13.47  0.0151 -0.0037
 -15.81  0.0135 0.0002
 -18.50  0.0131 0.0015
 -21.60  0.0133 0.0027
 -25.21  0.0145 0.0037
 -29.44  0.0183 0.0033
 -34.43  0.0205 0.0012
 -40.34  0.0217 -0.0007
 -47.37  0.0204 -0.0026
 -55.76  0.0180 -0.0036
 -65.81  0.0154 -0.0038
 -77.85  0.0121 -0.0031
 -92.33  0.0052 -0.0009
2004/12/05 00:00:00 22 2
  -0.49  0.0547 0.0150
  -1.54  0.0547 0.0150
  -2.65  0.0557 0.0155
  -3.82  0.0567 0.0146
  -5.08  0.0579 0.0126
  -6.44  0.0596 0.0090
  -7.93  0.0629 0.0031
  -9.57  0.0565 -0.0053
 -11.41  0.0463 -0.0023
 -13.47  0.0429 0.0014
 -15.81  0.0418 0.0024
 -18.50  0.0413 0.0027
 -21.60  0.0421 0.0029
 -25.21  0.0452 0.0020
 -29.44  0.0520 -0.0017
 -34.43  0.0568 -0.0056
 -40.34  0.0568 -0.0071
 -47.37  0.0566 -0.0084
 -55.76  0.0556 -0.0087
 -65.81  0.0544 -0.0086
 -77.85  0.0528 -0.0080
 -92.33  0.0480 -0.0055
2004/12/10 00:00:00 22 2
  -0.49  0.0801 0.0287
  -1.54  0.0807 0.0306
  -2.65  0.0844 0.0315
  -3.82  0.0883 0.0308
  -5.08  0.0932 0.0296
  -6.44  0.0997 0.0265
  -7.93  0.1095 0.0177
  -9.57  0.1106 0.0007
 -11.41  0.0968 -0.0039
 -13.47  0.0892 -0.0024
 -15.81  0.0886 -0.0011
 -18.50  0.0907 -0.0024
 -21.60  0.0940 -0.0048
 -25.21  0.0992 -0.0093
 -29.44  0.1071 -0.0150
 -34.43  0.1124 -0.0170
 -40.34  0.1135 -0.0158
 -47.37  0.1145 -0.0156
 -55.76  0.1161 -0.0157
 -65.81  0.1178 -0.0165
 -77.85  0.1202 -0.0177
 -92.33  0.1181 -0.0179
2004/12/15 00:00:00 22 2
  -0.49  0.0841 0.0185
  -1.54  0.0841 0.0185
  -2.65  0.0842 0.0189
  -3.82  0.0861 0.0197
  -5.08  0.0895 0.0194
  -6.44  0.0937 0.0186
  -7.93  0.0996 0.0148
  -9.57  0.1049 0.0074
 -11.41  0.1069 -0.0007
 -13.47  0.1064 -0.0066
 -15.81  0.1044 -0.0096
 -18.50  0.1017 -0.0116
 -21.60  0.0996 -0.0115
 -25.21  0.0989 -0.0116
 -29.44  0.0998 -0.0122
 -34.43  0.0993 -0.0113
 -40.34  0.1001 -0.0110
 -47.37  0.1018 -0.0113
 -55.76  0.1035 -0.0121
 -65.81  0.1056 -0.0134
 -77.85  0.1097 -0.0160
 -92.33  0.1088 -0.0162
2004/12/20 00:00:00 22 2
  -0.49  0.0401 0.0039
  -1.54  0.0401 0.0039
  -2.65  0.0401 0.0039
  -3.82  0.0401 0.0039
  -5.08  0.0402 0.0039
  -6.44  0.0403 0.0039
  -7.93  0.0408 0.0037
  -9.57  0.0418 0.0027
 -11.41  0.0425 0.0009
 -13.47  0.0425 -0.0009
 -15.81  0.0425 -0.0017
 -18.50  0.0416 -0.0028
 -21.60  0.0389 -0.0024
 -25.21  0.0367 -0.0007
 -29.44  0.0369 -0.0006
 -34.43  0.0378 0.0000
 -40.34  0.0414 -0.0017
 -47.37  0.0449 -0.0047
 -55.76  0.0460 -0.0078
 -65.81  0.0477 -0.0104
 -77.85  0.0521 -0.0126
 -92.33  0.0520 -0.0116
2004/12/25 00:00:00 22 2
  -0.49  0.0675 0.0016
  -1.54  0.0675 0.0016
  -2.65  0.0675 0.0016
  -3.82  0.0675 0.0016
  -5.08  0.0675 0.0016
  -6.44  0.0675 0.0016
  -7.93  0.0675 0.0016
  -9.57  0.0675 0.0016
 -11.41  0.0675 0.0016
 -13.47  0.0676 0.0015
 -15.81  0.0682 -0.0008
 -18.50  0.0679 -0.0054
 -21.60  0.0660 -0.0100
 -25.21  0.0609 -0.0068
 -29.44  0.0602 -0.0057
 -34.43  0.0623 -0.0041
 -40.34  0.0664 -0.0071
 -47.37  0.0702 -0.0094
 -55.76  0.0722 -0.0117
 -65.81  0.0727 -0.0137
 -77.85  0.0712 -0.0144
 -92.33  0.0647 -0.0134
2004/12/30 00:00:00 22 2
  -0.49  0.1146 0.0021
  -1.54  0.1146 0.0021
  -2.65  0.1146 0.0021
  -3.82  0.1146 0.0021
  -5.08  0.1146 0.0021
  -6.44  0.1146 0.0021
  -7.93  0.1160 0.0019
  -9.57  0.1178 0.0013
 -11.41  0.1199 -0.0004
 -13.47  0.1204 -0.0036
 -15.81  0.1201 -0.0086
 -18.50  0.1192 -0.0146
 -21.60  0.1165 -0.0175
 -25.21  0.1144 -0.0178
 -29.44  0.1148 -0.0195
