1995/12/20 14:00:00  3.349000E+002 -1.830714E+002
1995/12/20 14:30:00  2.930000E+002 -1.812571E+002
1995/12/20 15:00:00  2.512000E+002 -1.776429E+002
1995/12/20 15:30:00  1.815000E+002 -1.786286E+002
1995/12/20 16:00:00  1.118000E+002 -1.741143E+002
1995/12/20 16:30:00  5.931000E+001 -1.691000E+002
1995/12/20 17:00:00  6.972000E+000 -1.716857E+002
1995/12/20 17:30:00  3.486000E+000 -1.832714E+002
1995/12/20 18:00:00  0.000000E+000 -1.821572E+002
1995/12/20 18:30:00  0.000000E+000 -1.782429E+002
1995/12/20 19:00:00  0.000000E+000 -1.790286E+002
1995/12/20 19:30:00  0.000000E+000 -1.826143E+002
1995/12/20 20:00:00  0.000000E+000 -1.867000E+002
1995/12/20 20:30:00  0.000000E+000 -1.905857E+002
1995/12/20 21:00:00  0.000000E+000 -1.925714E+002
1995/12/20 21:30:00  0.000000E+000 -2.140571E+002
1995/12/20 22:00:00  0.000000E+000 -2.205428E+002
1995/12/20 22:30:00  0.000000E+000 -2.126286E+002
1995/12/20 23:00:00  0.000000E+000 -2.094143E+002
1995/12/20 23:30:00  0.000000E+000 -2.020000E+002
1995/12/21 00:00:00  0.000000E+000 -2.033857E+002
1995/12/21 00:30:00  0.000000E+000 -2.147714E+002
1995/12/21 01:00:00  0.000000E+000 -2.161572E+002
1995/12/21 01:30:00  0.000000E+000 -2.101429E+002
1995/12/21 02:00:00  0.000000E+000 -2.185286E+002
1995/12/21 02:30:00  0.000000E+000 -2.252143E+002
1995/12/21 03:00:00  0.000000E+000 -2.477000E+002
1995/12/21 03:30:00  0.000000E+000 -2.350857E+002
1995/12/21 04:00:00  0.000000E+000 -2.344714E+002
1995/12/21 04:30:00  0.000000E+000 -2.387571E+002
1995/12/21 05:00:00  0.000000E+000 -2.231429E+002
1995/12/21 05:30:00  0.000000E+000 -2.129286E+002
1995/12/21 06:00:00  0.000000E+000 -2.042143E+002
1995/12/21 06:30:00  0.000000E+000 -2.073000E+002
1995/12/21 07:00:00  0.000000E+000 -2.109857E+002
1995/12/21 07:30:00  0.000000E+000 -2.124714E+002
1995/12/21 08:00:00  2.298000E-002 -2.138571E+002
1995/12/21 08:30:00  1.397000E+001 -2.162429E+002
1995/12/21 09:00:00  2.791000E+001 -2.194286E+002
1995/12/21 09:30:00  9.067000E+001 -2.117143E+002
1995/12/21 10:00:00  1.534000E+002 -2.050000E+002
1995/12/21 10:30:00  1.849000E+002 -2.077857E+002
1995/12/21 11:00:00  2.163000E+002 -1.995714E+002
1995/12/21 11:30:00  2.128000E+002 -1.960571E+002
1995/12/21 12:00:00  2.093000E+002 -1.866429E+002
1995/12/21 12:30:00  1.675000E+002 -1.694286E+002
1995/12/21 13:00:00  1.257000E+002 -1.597743E+002
